,station_train_code,train_no,class,on,off
6359,G9301(上海虹桥-杭州东),5l000G9301I1,G,上海虹桥,杭州东
6360,G9311(上海虹桥-衢州),5l000G9311E0,G,上海虹桥,衢州
6361,G9401(合肥南-上海虹桥),5i000G9404I0,G,合肥南,上海虹桥
6362,G9402(上海虹桥-合肥南),5l000G9402R0,G,上海虹桥,合肥南
6363,G9403(上海虹桥-合肥南),5l000G9402R0,G,上海虹桥,合肥南
6364,G9404(合肥南-上海虹桥),5i000G9404I0,G,合肥南,上海虹桥
6365,G9405(合肥南-上海虹桥),5i000G940804,G,合肥南,上海虹桥
6366,G9406(上海虹桥-合肥南),5l000G940604,G,上海虹桥,合肥南
6367,G9407(上海虹桥-合肥南),5l000G940604,G,上海虹桥,合肥南
6368,G9408(合肥南-上海虹桥),5i000G940804,G,合肥南,上海虹桥
6369,G9503(合肥南-安庆),5i000G950362,G,合肥南,安庆
6370,G9504(安庆-合肥南),59000G950462,G,安庆,合肥南
6371,G9505(合肥南-安庆),5i000G950562,G,合肥南,安庆
6372,G9506(安庆-合肥南),59000G950662,G,安庆,合肥南
6373,G9513(杭州东-台州),56000G951310,G,杭州东,台州
6374,G9515(杭州东-宁波),56000G951561,G,杭州东,宁波
6375,G9516(宁波-杭州东),5e000G951641,G,宁波,杭州东
6376,G9651(乐昌东-广州南),6c000G965104,G,乐昌东,广州南
6377,G9840(厦门-上饶),58000G984035,G,厦门,上饶
6378,G127(北京南-上海虹桥),240000G1272C,G,北京南,上海虹桥
6379,G160(上海虹桥-北京南),5l0000G160V0,G,上海虹桥,北京南
6380,G2874(昆明南-重庆西),80000G287400,G,昆明南,重庆西
6381,G2879(重庆西-昆明南),77000G287900,G,重庆西,昆明南
6382,G4115(珲春-济南西),1c000G41180I,G,珲春,济南西
6383,G4118(珲春-济南西),1c000G41180I,G,珲春,济南西
6384,G4535(商丘-信阳东),38000G453503,G,商丘,信阳东
6385,G4536(信阳东-商丘),39000G453604,G,信阳东,商丘
6386,G9192(郑州东-商丘),38000G919202,G,郑州东,商丘
6387,G9193(商丘-洛阳龙门),38000G919305,G,商丘,洛阳龙门
6388,G9194(洛阳龙门-郑州东),3b000G919405,G,洛阳龙门,郑州东
6389,G9195(郑州东-洛阳龙门),38000G919505,G,郑州东,洛阳龙门
6390,G9196(洛阳龙门-郑州东),3b000G919606,G,洛阳龙门,郑州东
6391,G9199(郑州东-灵宝西),38000G919960,G,郑州东,灵宝西
6392,G9200(灵宝西-商丘),3b000G920030,G,灵宝西,商丘
6393,G9201(安阳东-商丘),38000G920170,G,安阳东,商丘
6394,G9202(商丘-安阳东),38000G920350,G,商丘,安阳东
6395,G9203(商丘-安阳东),38000G920350,G,商丘,安阳东
6396,G9204(安阳东-商丘),38000G920170,G,安阳东,商丘
6397,G9205(商丘-洛阳龙门),38000G920520,G,商丘,洛阳龙门
6398,G9206(洛阳龙门-郑州东),3b000G920610,G,洛阳龙门,郑州东
6399,G9207(商丘-郑州东),38000G920701,G,商丘,郑州东
6400,G9208(郑州东-商丘),38000G920802,G,郑州东,商丘
6401,G9249(安庆-上海虹桥),59000G925281,G,安庆,上海虹桥
6402,G9252(安庆-上海虹桥),59000G925281,G,安庆,上海虹桥
6403,G9261(南京-上海虹桥),54000G926151,G,南京,上海虹桥
6404,G9263(无锡-上海虹桥),55000G9263B1,G,无锡,上海虹桥
6405,G9264(上海虹桥-无锡),5l000G9264B1,G,上海虹桥,无锡
6406,G9305(杭州东-苍南),56000G930571,G,杭州东,苍南
6407,G9306(苍南-杭州东),5j000G9306A1,G,苍南,杭州东
6408,G9518(温州南-杭州东),5j000G951891,G,温州南,杭州东
6409,G9839(婺源-厦门北),5y000G983920,G,婺源,厦门北
6410,G9401(合肥南-上海虹桥),5i000G9404H2,G,合肥南,上海虹桥
6411,G9402(上海虹桥-合肥南),5l000G9402Q2,G,上海虹桥,合肥南
6412,G9403(上海虹桥-合肥南),5l000G9402Q2,G,上海虹桥,合肥南
6413,G9404(合肥南-上海虹桥),5i000G9404H2,G,合肥南,上海虹桥
6414,G9411(蚌埠南-上海虹桥),5l000G9411F0,G,蚌埠南,上海虹桥
6415,G9412(上海虹桥-蚌埠南),5l000G9412G0,G,上海虹桥,蚌埠南
6416,G705(大连北-哈尔滨西),1g0000G70506,G,大连北,哈尔滨西
6417,G707(大连北-哈尔滨西),1g0000G70705,G,大连北,哈尔滨西
6418,G709(大连北-哈尔滨西),1g0000G70905,G,大连北,哈尔滨西
6419,G728(哈尔滨西-大连北),0h0000G72803,G,哈尔滨西,大连北
6420,G729(大连北-哈尔滨西),1g0000G72907,G,大连北,哈尔滨西
6421,G781(丹东-哈尔滨西),120000G78407,G,丹东,哈尔滨西
6422,G784(丹东-哈尔滨西),120000G78407,G,丹东,哈尔滨西
6423,G8001(大连-长春),13000G800104,G,大连,长春
6424,G8013(大连-吉林),13000G801307,G,大连,吉林
6425,G8015(大连北-吉林),1g000G801509,G,大连北,吉林
6426,G8041(大连北-沈阳),1g000G804109,G,大连北,沈阳
6427,G8125(大连北-珲春),1g000G812503,G,大连北,珲春
6428,G8127(大连-珲春),13000G812704,G,大连,珲春
6429,G4361(秦皇岛-郑州东),25000G436404,G,秦皇岛,郑州东
6430,G4362(郑州东-秦皇岛),38000G436202,G,郑州东,秦皇岛
6431,G4363(郑州东-秦皇岛),38000G436202,G,郑州东,秦皇岛
6432,G4364(秦皇岛-郑州东),25000G436404,G,秦皇岛,郑州东
6433,G1654(厦门北-上海虹桥),5n000G165409,G,厦门北,上海虹桥
6434,G27(北京南-福州),2400000G2704,G,北京南,福州
6435,G71(北京西-福田),2400000G710K,G,北京西,福田
6436,G103(北京南-上海虹桥),240000G10326,G,北京南,上海虹桥
6437,G109(北京南-上海虹桥),240000G10928,G,北京南,上海虹桥
6438,G123(北京南-上海虹桥),240000G1231H,G,北京南,上海虹桥
6439,G127(北京南-上海虹桥),240000G12728,G,北京南,上海虹桥
6440,G136(上海虹桥-北京南),5l0000G136O0,G,上海虹桥,北京南
6441,G140(上海虹桥-北京南),5l0000G14050,G,上海虹桥,北京南
6442,G143(北京南-上海虹桥),240000G1430N,G,北京南,上海虹桥
6443,G144(上海虹桥-北京南),5l0000G144M3,G,上海虹桥,北京南
6444,G211(天津西-上海虹桥),250000G2110L,G,天津西,上海虹桥
6445,G214(上海虹桥-天津西),5l0000G214D0,G,上海虹桥,天津西
6446,G425(郑州东-桂林),380000G42509,G,郑州东,桂林
6447,G426(桂林-郑州东),710000G42606,G,桂林,郑州东
6448,G517(北京西-武汉),240000G5171A,G,北京西,武汉
6449,G519(北京西-武汉),240000G51916,G,北京西,武汉
6450,G855(西安北-武汉),4f0000G8580Q,G,西安北,武汉
6451,G858(西安北-武汉),4f0000G8580Q,G,西安北,武汉
6452,G1286(郑州东-沈阳北),38000G128607,G,郑州东,沈阳北
6453,G1287(郑州东-沈阳北),38000G128607,G,郑州东,沈阳北
6454,G1537(郑州东-昆明南),38000G153704,G,郑州东,昆明南
6455,G2045(郑州东-厦门北),38000G204503,G,郑州东,厦门北
6456,G9001(北京南-廊坊),24000G900108,G,北京南,廊坊
6457,G302(福州-北京南),580000G30209,G,福州,北京南
6458,G1651(上海虹桥-厦门北),5l000G165130,G,上海虹桥,厦门北
6459,G2046(厦门北-郑州东),5n000G204603,G,厦门北,郑州东
6460,G2047(厦门北-郑州东),5n000G204603,G,厦门北,郑州东
6461,G9199(郑州东-灵宝西),38000G919903,G,郑州东,灵宝西
6462,G9200(灵宝西-商丘),3b000G920004,G,灵宝西,商丘
6463,G9201(安阳东-商丘),38000G920160,G,安阳东,商丘
6464,G9202(商丘-安阳东),38000G920307,G,商丘,安阳东
6465,G9203(商丘-安阳东),38000G920307,G,商丘,安阳东
6466,G9204(安阳东-商丘),38000G920160,G,安阳东,商丘
6467,G9205(商丘-洛阳龙门),38000G920504,G,商丘,洛阳龙门
6468,G9206(洛阳龙门-郑州东),3b000G920620,G,洛阳龙门,郑州东
6469,K15(济南-重庆北),4700000K1506,K,济南,重庆北
6470,K16(重庆北-济南),7700000K1606,K,重庆北,济南
6471,K20(满洲里-北京),0500000K200L,K,满洲里,北京
6472,K21(北京西-南宁),2400000K2118,K,北京西,南宁
6473,K22(南宁-北京西),7100000K220Q,K,南宁,北京西
6474,K27(北京-丹东),2400000K270V,K,北京,丹东
6475,K28(丹东-北京),1200000K280E,K,丹东,北京
6476,K29(洛阳-福州),4000000K320F,K,洛阳,福州
6477,K30(福州-郑州),5800000K3010,K,福州,郑州
6478,K31(福州-郑州),5800000K3010,K,福州,郑州
6479,K32(洛阳-福州),4000000K320F,K,洛阳,福州
6480,K33(苏州-深圳),5500000K3604,K,苏州,深圳
6481,K34(深圳-苏州),6500000K3402,K,深圳,苏州
6482,K35(深圳-苏州),6500000K3402,K,深圳,苏州
6483,K36(苏州-深圳),5500000K3604,K,苏州,深圳
6484,K39(北京-鸡西),2400000K393A,K,北京,鸡西
6485,K40(鸡西-北京),0300000K4007,K,鸡西,北京
6486,K41(北京-敦煌),2400000K4108,K,北京,敦煌
6487,K42(敦煌-北京),8b00000K4303,K,敦煌,北京
6488,K43(敦煌-北京),8b00000K4303,K,敦煌,北京
6489,K44(北京-敦煌),2400000K4108,K,北京,敦煌
6490,K45(北京-福州),2400000K4517,K,北京,福州
6491,K46(福州-北京),5800000K460D,K,福州,北京
6492,K47(齐齐哈尔-杭州),0400000K500C,K,齐齐哈尔,杭州
6493,K48(杭州-齐齐哈尔),5600000K4820,K,杭州,齐齐哈尔
6494,K49(杭州-齐齐哈尔),5600000K4820,K,杭州,齐齐哈尔
6495,K50(齐齐哈尔-杭州),0400000K500C,K,齐齐哈尔,杭州
6496,K51(北京-日照),2400000K5113,K,北京,日照
6497,K52(日照-北京),4700000K5207,K,日照,北京
6498,K53(北京-沈阳北),2400000K530G,K,北京,沈阳北
6499,K54(沈阳北-北京),1200000K540B,K,沈阳北,北京
6500,K55(大连-包头),1300000K5506,K,大连,包头
6501,K56(包头-大连),3300000K5609,K,包头,大连
6502,K57(包头-大连),3300000K5609,K,包头,大连
6503,K58(大连-包头),1300000K5506,K,大连,包头
6504,K59(南通-西安),5f00000K6281,K,南通,西安
6505,K60(西安-南通),4100000K600J,K,西安,南通
6506,K61(西安-南通),4100000K600J,K,西安,南通
6507,K62(南通-西安),5f00000K6281,K,南通,西安
6508,K67(青岛-福州),4900000K7006,K,青岛,福州
6509,K68(福州-青岛),5800000K680H,K,福州,青岛
6510,K69(福州-青岛),5800000K680H,K,福州,青岛
6511,K70(青岛-福州),4900000K7006,K,青岛,福州
6512,K71(上海南-重庆北),5500000K7124,K,上海南,重庆北
6513,K72(重庆北-上海南),7700000K7307,K,重庆北,上海南
6514,K73(重庆北-上海南),7700000K7307,K,重庆北,上海南
6515,K74(上海南-重庆北),5500000K7124,K,上海南,重庆北
6516,K75(长春-宁波),1100000K750B,K,长春,宁波
6517,K76(宁波-长春),5e00000K76B3,K,宁波,长春
6518,K77(宁波-长春),5e00000K76B3,K,宁波,长春
6519,K78(长春-宁波),1100000K750B,K,长春,宁波
6520,K79(上海南-昆明),5500000K79B6,K,上海南,昆明
6521,K80(昆明-上海南),8000000K800J,K,昆明,上海南
6522,K81(西安-广州),4100000K840N,K,西安,广州
6523,K82(广州-西安),6300000K820L,K,广州,西安
6524,K83(广州-西安),6300000K820L,K,广州,西安
6525,K84(西安-广州),4100000K840N,K,西安,广州
6526,K85(广州-九江),6300000K850L,K,广州,九江
6527,K86(九江-广州),5700000K870G,K,九江,广州
6528,K87(九江-广州),5700000K870G,K,九江,广州
6529,K88(广州-九江),6300000K850L,K,广州,九江
6530,K89(北京西-呼和浩特),2400000K890M,K,北京西,呼和浩特
6531,K90(呼和浩特-北京西),3300000K900G,K,呼和浩特,北京西
6532,K91(泰州-深圳东),5f00000K94B1,K,泰州,深圳东
6533,K92(深圳东-泰州),6500000K920B,K,深圳东,泰州
6534,K93(深圳东-泰州),6500000K920B,K,深圳东,泰州
6535,K94(泰州-深圳东),5f00000K94B1,K,泰州,深圳东
6536,K95(北京-抚顺北),2400000K9506,K,北京,抚顺北
6537,K96(抚顺北-北京),1200000K960V,K,抚顺北,北京
6538,K101(北京-温州),240000K1010B,K,北京,温州
6539,K102(温州-北京),5a0000K102B4,K,温州,北京
6540,K105(北京西-深圳),240000K1051O,K,北京西,深圳
6541,K106(深圳-北京西),650000K1060T,K,深圳,北京西
6542,K111(上海南-贵阳),550000K111D2,K,上海南,贵阳
6543,K112(贵阳-上海南),780000K11207,K,贵阳,上海南
6544,K113(成都-昆明),760000K1130D,K,成都,昆明
6545,K114(昆明-成都),800000K1140S,K,昆明,成都
6546,K115(九江-深圳),570000K1150H,K,九江,深圳
6547,K116(深圳-九江),650000K1160G,K,深圳,九江
6548,K117(北京西-攀枝花),240000K1171I,K,北京西,攀枝花
6549,K118(攀枝花-北京西),760000K1180C,K,攀枝花,北京西
6550,K121(十堰-上海南),420000K1240K,K,十堰,上海南
6551,K122(上海南-十堰),550000K123D0,K,上海南,十堰
6552,K123(上海南-十堰),550000K123D0,K,上海南,十堰
6553,K124(十堰-上海南),420000K1240K,K,十堰,上海南
6554,K125(长春-西安),110000K12805,K,长春,西安
6555,K126(西安-长春),410000K1260V,K,西安,长春
6556,K127(西安-长春),410000K1260V,K,西安,长春
6557,K128(长春-西安),110000K12805,K,长春,西安
6558,K131(深圳西-兰州),690000K1340H,K,深圳西,兰州
6559,K132(兰州-深圳西),850000K13202,K,兰州,深圳西
6560,K133(兰州-深圳西),850000K13202,K,兰州,深圳西
6561,K134(深圳西-兰州),690000K1340H,K,深圳西,兰州
6562,K141(重庆北-南宁),770000K14402,K,重庆北,南宁
6563,K142(南宁-重庆北),710000K1420D,K,南宁,重庆北
6564,K143(南宁-重庆北),710000K1420D,K,南宁,重庆北
6565,K144(重庆北-南宁),770000K14402,K,重庆北,南宁
6566,K145(成都-昆明),760000K1450A,K,成都,昆明
6567,K146(昆明-成都),800000K1460X,K,昆明,成都
6568,K147(北京西-阜阳),240000K1470E,K,北京西,阜阳
6569,K148(阜阳-北京西),530000K14834,K,阜阳,北京西
6570,K149(上海南-湛江),550000K14909,K,上海南,湛江
6571,K150(湛江-上海南),710000K1500L,K,湛江,上海南
6572,K151(郑州-上海),380000K1540D,K,郑州,上海
6573,K152(上海-郑州),550000K15205,K,上海,郑州
6574,K153(上海-郑州),550000K15205,K,上海,郑州
6575,K154(郑州-上海),380000K1540D,K,郑州,上海
6576,K155(南京-昆明),540000K15590,K,南京,昆明
6577,K156(昆明-南京),800000K1560G,K,昆明,南京
6578,K157(北京西-湛江),240000K1571D,K,北京西,湛江
6579,K158(湛江-北京西),710000K1580S,K,湛江,北京西
6580,K165(西安-昆明),410000K1650Q,K,西安,昆明
6581,K166(昆明-西安),800000K1660N,K,昆明,西安
6582,K169(西安-喀什),410000K1690S,K,西安,喀什
6583,K170(喀什-西安),940000K17030,K,喀什,西安
6584,K171(日照-上海),470000K17404,K,日照,上海
6585,K172(上海-日照),550000K17206,K,上海,日照
6586,K173(上海-日照),550000K17206,K,上海,日照
6587,K174(日照-上海),470000K17404,K,日照,上海
6588,K175(商丘-乌鲁木齐),380000K1750L,K,商丘,乌鲁木齐
6589,K176(乌鲁木齐-郑州),930000K17603,K,乌鲁木齐,郑州
6590,K177(郑州-西宁),380000K17705,K,郑州,西宁
6591,K178(西宁-郑州),880000K17804,K,西宁,郑州
6592,K179(北京西-郑州),240000K1790O,K,北京西,郑州
6593,K180(郑州-北京西),380000K18004,K,郑州,北京西
6594,K183(北京-南阳),240000K18335,K,北京,南阳
6595,K184(南阳-北京),400000K1840E,K,南阳,北京
6596,K187(沈阳北-上海),120000K19012,K,沈阳北,上海
6597,K188(上海-沈阳北),550000K188B5,K,上海,沈阳北
6598,K189(上海-沈阳北),550000K188B5,K,上海,沈阳北
6599,K190(沈阳北-上海),120000K19012,K,沈阳北,上海
6600,K191(成都-广州),760000K19403,K,成都,广州
6601,K192(广州-成都),630000K1920P,K,广州,成都
6602,K193(广州-成都),630000K1920P,K,广州,成都
6603,K194(成都-广州),760000K19403,K,成都,广州
6604,K195(呼和浩特东-成都),330000K19505,K,呼和浩特东,成都
6605,K196(成都-呼和浩特东),760000K19603,K,成都,呼和浩特东
6606,K201(重庆北-广州),770000K20104,K,重庆北,广州
6607,K202(广州-重庆北),630000K20209,K,广州,重庆北
6608,K203(广州-重庆北),630000K20209,K,广州,重庆北
6609,K204(重庆北-广州),770000K20104,K,重庆北,广州
6610,K205(青岛-成都),490000K2080D,K,青岛,成都
6611,K206(成都-青岛),760000K20608,K,成都,青岛
6612,K207(成都-青岛),760000K20608,K,成都,青岛
6613,K208(青岛-成都),490000K2080D,K,青岛,成都
6614,K209(宁波-广州),5e0000K21224,K,宁波,广州
6615,K210(广州-宁波),630000K2100F,K,广州,宁波
6616,K211(广州-宁波),630000K2100F,K,广州,宁波
6617,K212(宁波-广州),5e0000K21224,K,宁波,广州
6618,K213(天津-西安),250000K21314,K,天津,西安
6619,K214(西安-天津),410000K2140O,K,西安,天津
6620,K215(北京-图们),240000K2150N,K,北京,图们
6621,K216(图们-北京),200000K2160U,K,图们,北京
6622,K217(邯郸-银川),260000K2200F,K,邯郸,银川
6623,K218(银川-邯郸),870000K21807,K,银川,邯郸
6624,K219(银川-邯郸),870000K21807,K,银川,邯郸
6625,K220(邯郸-银川),260000K2200F,K,邯郸,银川
6626,K225(兰州-广州),850000K22838,K,兰州,广州
6627,K226(广州-兰州),630000K2260L,K,广州,兰州
6628,K227(广州-兰州),630000K2260L,K,广州,兰州
6629,K228(兰州-广州),850000K22838,K,兰州,广州
6630,K229(昆明-厦门),800000K2320S,K,昆明,厦门
6631,K230(厦门-昆明),580000K2300O,K,厦门,昆明
6632,K231(厦门-昆明),580000K2300O,K,厦门,昆明
6633,K232(昆明-厦门),800000K2320S,K,昆明,厦门
6634,K233(石家庄-上海),260000K23311,K,石家庄,上海
6635,K234(上海-石家庄),550000K23413,K,上海,石家庄
6636,K235(上海-石家庄),550000K23413,K,上海,石家庄
6637,K236(石家庄-上海),260000K23311,K,石家庄,上海
6638,K237(太原-深圳西),270000K2370C,K,太原,深圳西
6639,K238(深圳西-太原),690000K2380B,K,深圳西,太原
6640,K239(深圳西-太原),690000K2380B,K,深圳西,太原
6641,K240(太原-深圳西),270000K2370C,K,太原,深圳西
6642,K241(厦门-西安),580000K2440N,K,厦门,西安
6643,K242(西安-厦门),410000K2420T,K,西安,厦门
6644,K243(西安-厦门),410000K2420T,K,西安,厦门
6645,K244(厦门-西安),580000K2440N,K,厦门,西安
6646,K245(扬州-成都),5f0000K24587,K,扬州,成都
6647,K246(成都-扬州),760000K24605,K,成都,扬州
6648,K247(成都-扬州),760000K24605,K,成都,扬州
6649,K248(扬州-成都),5f0000K24587,K,扬州,成都
6650,K251(荆门-上海南),420000K25410,K,荆门,上海南
6651,K252(上海南-荆门),550000K253C0,K,上海南,荆门
6652,K253(上海南-荆门),550000K253C0,K,上海南,荆门
6653,K254(荆门-上海南),420000K25410,K,荆门,上海南
6654,K255(合肥-深圳西),530000K25534,K,合肥,深圳西
6655,K256(深圳西-合肥),690000K25607,K,深圳西,合肥
6656,K257(天津-成都),250000K2570Y,K,天津,成都
6657,K258(成都-天津),760000K2580A,K,成都,天津
6658,K261(北京西-汉中),240000K2613D,K,北京西,汉中
6659,K262(汉中-北京西),430000K26217,K,汉中,北京西
6660,K263(北京-包头),240000K2630V,K,北京,包头
6661,K264(包头-北京),330000K2640M,K,包头,北京
6662,K265(北京-佳木斯),240000K2651F,K,北京,佳木斯
